date_time,year,jd,latitude,longitude,wind_max,hur_bear,hur_spd,site_bear,site_range,rmw,s_par,wind_dir,wind_spd,gust_spd,ef_sca
1935-09-05T19:00,1935,248.791666666667,33.4333333333333,-81.25,25.2666666666667,38.6593021794775,8.80021725230166,353.417376254053,858.60303557458,75,1.3,223.417376254053,6.35304590257499,9.52956885386249,-1
1935-09-05T20:00,1935,248.833333333333,33.6666666666667,-81,24.8333333333333,39.9449687926832,9.2192922588734,355.122368987614,881.885801533803,75,1.3,225.122368987614,6.11311799013718,9.16967698520577,-1
1935-09-05T21:00,1935,248.875,33.9,-80.75,24.4,41.2306354058889,9.63836726544514,356.731159948123,905.963653380767,75,1.3,226.731159948123,5.87945696627007,8.8191854494051,-1
1935-09-05T22:00,1935,248.916666666667,34.1333333333333,-80.5,23.9666666666667,41.2306354058889,9.63836726544514,358.248422652446,930.770224767895,75,1.3,228.248422652446,5.64870192548356,8.47305288822534,-1
1935-09-05T23:00,1935,248.958333333333,34.3666666666667,-80.25,23.5333333333333,42.3496184107814,9.99079350313303,359.678921145125,956.244217731913,75,1.3,229.678921145125,5.42795194000446,8.14192791000669,-1
1935-09-06T00:00,1935,249,34.6,-80,23.1,43.4686014156738,10.3432197408209,1.02741284524012,982.329199819429,75,1.3,231.02741284524,5.21414653568444,7.82121980352665,-1
1935-09-06T01:00,1935,249.041666666667,34.85,-79.6666666666667,23.5333333333333,44.5875844205663,10.6956459785088,2.72593553630759,1011.18887782659,75,1.3,232.725935536308,5.20057258825872,7.80085888238808,-1
1935-09-06T02:00,1935,249.083333333333,35.1,-79.3333333333333,23.9666666666667,45.7065674254588,11.0480722161967,4.31905488083243,1040.9598741766,75,1.3,234.319054880832,5.18655572759351,7.77983359139027,-1
1935-09-06T03:00,1935,249.125,35.35,-79,24.4,46.8255504303512,11.4004984538846,5.81277295985392,1071.55811124176,75,1.3,235.812772959854,5.17253644017834,7.75880466026751,-1
1935-09-06T04:00,1935,249.166666666667,35.6,-78.6666666666667,24.8333333333333,46.8255504303512,11.4004984538846,7.2130475641082,1102.90676159266,75,1.3,237.213047564108,5.15347616273727,7.7302142441059,-1
1935-09-06T05:00,1935,249.208333333333,35.85,-78.3333333333333,25.2666666666667,49.0707639883726,11.9101471742779,8.52569515698974,1134.93580682889,75,1.3,238.52569515699,5.15356352384887,7.73034528577331,-1
1935-09-06T06:00,1935,249.25,36.1,-78,25.7,51.3159775463939,12.4197958946713,9.75632261373786,1167.58155429439,75,1.3,239.756322613738,5.15537324706111,7.73305987059166,-1
1935-09-06T07:00,1935,249.291666666667,36.3333333333333,-77.5166666666667,26.9833333333333,53.5611911044152,12.9294446150646,11.5583457819447,1201.90322291808,75,1.3,241.558345781945,5.32658050072035,7.98987075108052,-1
1935-09-06T08:00,1935,249.333333333333,36.5666666666667,-77.0333333333333,28.2666666666667,55.8064046624365,13.439093335458,13.2457175763182,1237.46535847919,75,1.3,243.245717576318,5.49177033899096,8.23765550848645,-1
